"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Norway","1998","Total","August","Data tabulated by year of occurrence","Final figure, complete","1999","5068",""
"Norway","1998","Total","September","Data tabulated by year of occurrence","Final figure, complete","1999","5091",""
"Norway","1998","Total","October","Data tabulated by year of occurrence","Final figure, complete","1999","4641",""
"Norway","1998","Total","November","Data tabulated by year of occurrence","Final figure, complete","1999","4232",""
"Norway","1998","Total","December","Data tabulated by year of occurrence","Final figure, complete","1999","4148",""
"Norway","1997","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1998","59801",""
"Norway","1997","Total","January","Data tabulated by year of occurrence","Final figure, complete","1998","5274",""
"Norway","1997","Total","February","Data tabulated by year of occurrence","Final figure, complete","1998","4760",""
"Norway","1997","Total","March","Data tabulated by year of occurrence","Final figure, complete","1998","5244",""
"Norway","1997","Total","April","Data tabulated by year of occurrence","Final figure, complete","1998","5446",""
"Norway","1997","Total","May","Data tabulated by year of occurrence","Final figure, complete","1998","5244",""
"Norway","1997","Total","June","Data tabulated by year of occurrence","Final figure, complete","1998","5154",""
"Norway","1997","Total","July","Data tabulated by year of occurrence","Final figure, complete","1998","5284",""
"Norway","1997","Total","August","Data tabulated by year of occurrence","Final figure, complete","1998","5074",""
"Norway","1997","Total","September","Data tabulated by year of occurrence","Final figure, complete","1998","4993",""
"Norway","1997","Total","October","Data tabulated by year of occurrence","Final figure, complete","1998","4700",""
"Norway","1997","Total","November","Data tabulated by year of occurrence","Final figure, complete","1998","4204",""
"Norway","1997","Total","December","Data tabulated by year of occurrence","Final figure, complete","1998","4424",""
"Norway","1996","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1997","60927",""
"Norway","1996","Total","January","Data tabulated by year of occurrence","Final figure, complete","1997","4975",""
"Norway","1996","Total","February","Data tabulated by year of occurrence","Final figure, complete","1997","4875",""
"Norway","1996","Total","March","Data tabulated by year of occurrence","Final figure, complete","1997","5408",""
"Norway","1996","Total","April","Data tabulated by year of occurrence","Final figure, complete","1997","5409",""
"Norway","1996","Total","May","Data tabulated by year of occurrence","Final figure, complete","1997","5387",""
"Norway","1996","Total","June","Data tabulated by year of occurrence","Final figure, complete","1997","5074",""
"Norway","1996","Total","July","Data tabulated by year of occurrence","Final figure, complete","1997","5343",""
"Norway","1996","Total","August","Data tabulated by year of occurrence","Final figure, complete","1997","5054",""
"Norway","1996","Total","September","Data tabulated by year of occurrence","Final figure, complete","1997","4939",""
"Norway","1996","Total","October","Data tabulated by year of occurrence","Final figure, complete","1997","4975",""
"Norway","1996","Total","November","Data tabulated by year of occurrence","Final figure, complete","1997","4762",""
"Norway","1996","Total","December","Data tabulated by year of occurrence","Final figure, complete","1997","4726",""
"Norway","1995","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1996","60292",""
"Norway","1995","Total","January","Data tabulated by year of occurrence","Final figure, complete","1996","4972",""
"Norway","1995","Total","February","Data tabulated by year of occurrence","Final figure, complete","1996","4788",""
"Norway","1995","Total","March","Data tabulated by year of occurrence","Final figure, complete","1996","5364",""
"Norway","1995","Total","April","Data tabulated by year of occurrence","Final figure, complete","1996","5333",""
"Norway","1995","Total","May","Data tabulated by year of occurrence","Final figure, complete","1996","5351",""
"Norway","1995","Total","June","Data tabulated by year of occurrence","Final figure, complete","1996","5274",""
"Norway","1995","Total","July","Data tabulated by year of occurrence","Final figure, complete","1996","5405",""
"Norway","1995","Total","August","Data tabulated by year of occurrence","Final figure, complete","1996","5143",""
"Norway","1995","Total","September","Data tabulated by year of occurrence","Final figure, complete","1996","5030",""
"Norway","1995","Total","October","Data tabulated by year of occurrence","Final figure, complete","1996","4718",""
"Norway","1995","Total","November","Data tabulated by year of occurrence","Final figure, complete","1996","4613",""
"Norway","1995","Total","December","Data tabulated by year of occurrence","Final figure, complete","1996","4301",""
"Norway","1993","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1994","59678",""
"Norway","1993","Total","January","Data tabulated by year of occurrence","Final figure, complete","1994","4907",""
"Norway","1993","Total","February","Data tabulated by year of occurrence","Final figure, complete","1994","4577",""
"Norway","1993","Total","March","Data tabulated by year of occurrence","Final figure, complete","1994","5312",""
"Norway","1993","Total","April","Data tabulated by year of occurrence","Final figure, complete","1994","5406",""
"Norway","1993","Total","May","Data tabulated by year of occurrence","Final figure, complete","1994","5322",""
"Norway","1993","Total","June","Data tabulated by year of occurrence","Final figure, complete","1994","5094",""
"Norway","1993","Total","July","Data tabulated by year of occurrence","Final figure, complete","1994","5278",""
"Norway","1993","Total","August","Data tabulated by year of occurrence","Final figure, complete","1994","4996",""
"Norway","1993","Total","September","Data tabulated by year of occurrence","Final figure, complete","1994","4980",""
"Norway","1993","Total","October","Data tabulated by year of occurrence","Final figure, complete","1994","4814",""
"Norway","1993","Total","November","Data tabulated by year of occurrence","Final figure, complete","1994","4434",""
"Norway","1993","Total","December","Data tabulated by year of occurrence","Final figure, complete","1994","4558",""
"Norway","1992","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1993","60109",""
"Norway","1992","Total","January","Data tabulated by year of occurrence","Final figure, complete","1993","4943",""
"Norway","1992","Total","February","Data tabulated by year of occurrence","Final figure, complete","1993","4959",""
"Norway","1992","Total","March","Data tabulated by year of occurrence","Final figure, complete","1993","5469",""
"Norway","1992","Total","April","Data tabulated by year of occurrence","Final figure, complete","1993","5429",""
"Norway","1992","Total","May","Data tabulated by year of occurrence","Final figure, complete","1993","5293",""
"Norway","1992","Total","June","Data tabulated by year of occurrence","Final figure, complete","1993","5005",""
"Norway","1992","Total","July","Data tabulated by year of occurrence","Final figure, complete","1993","5141",""
"Norway","1992","Total","August","Data tabulated by year of occurrence","Final figure, complete","1993","5098",""
"Norway","1992","Total","September","Data tabulated by year of occurrence","Final figure, complete","1993","5135",""
"Norway","1992","Total","October","Data tabulated by year of occurrence","Final figure, complete","1993","4642",""
"Norway","1992","Total","November","Data tabulated by year of occurrence","Final figure, complete","1993","4414",""
"Norway","1992","Total","December","Data tabulated by year of occurrence","Final figure, complete","1993","4581",""
"Norway","1991","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1992","60808",""
"Norway","1991","Total","January","Data tabulated by year of occurrence","Final figure, complete","1992","5137",""
"Norway","1991","Total","February","Data tabulated by year of occurrence","Final figure, complete","1992","4926",""
"Norway","1991","Total","March","Data tabulated by year of occurrence","Final figure, complete","1992","5524",""
"Norway","1991","Total","April","Data tabulated by year of occurrence","Final figure, complete","1992","5489",""
"Norway","1991","Total","May","Data tabulated by year of occurrence","Final figure, complete","1992","5439",""
"Norway","1991","Total","June","Data tabulated by year of occurrence","Final figure, complete","1992","5057",""
"Norway","1991","Total","July","Data tabulated by year of occurrence","Final figure, complete","1992","5266",""
"Norway","1991","Total","August","Data tabulated by year of occurrence","Final figure, complete","1992","4991",""
"Norway","1991","Total","September","Data tabulated by year of occurrence","Final figure, complete","1992","5135",""
"Norway","1991","Total","October","Data tabulated by year of occurrence","Final figure, complete","1992","4767",""
"Norway","1991","Total","November","Data tabulated by year of occurrence","Final figure, complete","1992","4398",""
"Norway","1991","Total","December","Data tabulated by year of occurrence","Final figure, complete","1992","4679",""
"Norway","1990","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1991","60939",""
"Norway","1990","Total","January","Data tabulated by year of occurrence","Final figure, complete","1991","5118",""
"Norway","1990","Total","February","Data tabulated by year of occurrence","Final figure, complete","1991","5012",""
"Norway","1990","Total","March","Data tabulated by year of occurrence","Final figure, complete","1991","5516",""
"Norway","1990","Total","April","Data tabulated by year of occurrence","Final figure, complete","1991","5436",""
"Norway","1990","Total","May","Data tabulated by year of occurrence","Final figure, complete","1991","5275",""
"Norway","1990","Total","June","Data tabulated by year of occurrence","Final figure, complete","1991","5111",""
"Norway","1990","Total","July","Data tabulated by year of occurrence","Final figure, complete","1991","5132",""
"Norway","1990","Total","August","Data tabulated by year of occurrence","Final figure, complete","1991","5174",""
"Norway","1990","Total","September","Data tabulated by year of occurrence","Final figure, complete","1991","4939",""
"Norway","1990","Total","October","Data tabulated by year of occurrence","Final figure, complete","1991","4842",""
"Norway","1990","Total","November","Data tabulated by year of occurrence","Final figure, complete","1991","4668",""
"Norway","1990","Total","December","Data tabulated by year of occurrence","Final figure, complete","1991","4716",""
"Norway","1987","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1988","54027",""
"Norway","1987","Total","January","Data tabulated by year of occurrence","Final figure, complete","1988","4196",""
"Norway","1987","Total","February","Data tabulated by year of occurrence","Final figure, complete","1988","4117",""
"Norway","1987","Total","March","Data tabulated by year of occurrence","Final figure, complete","1988","4807",""
"Norway","1987","Total","April","Data tabulated by year of occurrence","Final figure, complete","1988","4856",""
"Norway","1987","Total","May","Data tabulated by year of occurrence","Final figure, complete","1988","4779",""
"Norway","1987","Total","June","Data tabulated by year of occurrence","Final figure, complete","1988","4635",""
"Norway","1987","Total","July","Data tabulated by year of occurrence","Final figure, complete","1988","4820",""
"Norway","1987","Total","August","Data tabulated by year of occurrence","Final figure, complete","1988","4526",""
"Norway","1987","Total","September","Data tabulated by year of occurrence","Final figure, complete","1988","4541",""
"Norway","1987","Total","October","Data tabulated by year of occurrence","Final figure, complete","1988","4329",""
"Norway","1987","Total","November","Data tabulated by year of occurrence","Final figure, complete","1988","4121",""
"Norway","1987","Total","December","Data tabulated by year of occurrence","Final figure, complete","1988","4300",""
"Norway","1986","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1988","52514",""
"Norway","1986","Total","January","Data tabulated by year of occurrence","Final figure, complete","1988","4200",""
"Norway","1986","Total","February","Data tabulated by year of occurrence","Final figure, complete","1988","4117",""
"Norway","1986","Total","March","Data tabulated by year of occurrence","Final figure, complete","1988","4745",""
"Norway","1986","Total","April","Data tabulated by year of occurrence","Final figure, complete","1988","4894",""
"Norway","1986","Total","May","Data tabulated by year of occurrence","Final figure, complete","1988","4581",""
"Norway","1986","Total","June","Data tabulated by year of occurrence","Final figure, complete","1988","4389",""
"Norway","1986","Total","July","Data tabulated by year of occurrence","Final figure, complete","1988","4599",""
"Norway","1986","Total","August","Data tabulated by year of occurrence","Final figure, complete","1988","4496",""
"Norway","1986","Total","September","Data tabulated by year of occurrence","Final figure, complete","1988","4475",""
"Norway","1986","Total","October","Data tabulated by year of occurrence","Final figure, complete","1988","4111",""
"Norway","1986","Total","November","Data tabulated by year of occurrence","Final figure, complete","1988","3939",""
"Norway","1986","Total","December","Data tabulated by year of occurrence","Final figure, complete","1988","3968",""
"Norway","1985","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1986","51134",""
"Norway","1985","Total","January","Data tabulated by year of occurrence","Final figure, complete","1986","4232",""
"Norway","1985","Total","February","Data tabulated by year of occurrence","Final figure, complete","1986","3990",""
"Norway","1985","Total","March","Data tabulated by year of occurrence","Final figure, complete","1986","4762",""
"Norway","1985","Total","April","Data tabulated by year of occurrence","Final figure, complete","1986","4728",""
"Norway","1985","Total","May","Data tabulated by year of occurrence","Final figure, complete","1986","4553",""
"Norway","1985","Total","June","Data tabulated by year of occurrence","Final figure, complete","1986","4210",""
"Norway","1985","Total","July","Data tabulated by year of occurrence","Final figure, complete","1986","4414",""
"Norway","1985","Total","August","Data tabulated by year of occurrence","Final figure, complete","1986","4232",""
"Norway","1985","Total","September","Data tabulated by year of occurrence","Final figure, complete","1986","4054",""
"Norway","1985","Total","October","Data tabulated by year of occurrence","Final figure, complete","1986","4026",""
"Norway","1985","Total","November","Data tabulated by year of occurrence","Final figure, complete","1986","3878",""
"Norway","1985","Total","December","Data tabulated by year of occurrence","Final figure, complete","1986","4055",""
"Norway","1984","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1985","50274",""
"Norway","1984","Total","January","Data tabulated by year of occurrence","Final figure, complete","1985","4037",""
"Norway","1984","Total","February","Data tabulated by year of occurrence","Final figure, complete","1985","4194",""
"Norway","1984","Total","March","Data tabulated by year of occurrence","Final figure, complete","1985","4631",""
"Norway","1984","Total","April","Data tabulated by year of occurrence","Final figure, complete","1985","4509",""
"Norway","1984","Total","May","Data tabulated by year of occurrence","Final figure, complete","1985","4484",""
"Norway","1984","Total","June","Data tabulated by year of occurrence","Final figure, complete","1985","4220",""
"Norway","1984","Total","July","Data tabulated by year of occurrence","Final figure, complete","1985","4346",""
"Norway","1984","Total","August","Data tabulated by year of occurrence","Final figure, complete","1985","4179",""
"Norway","1984","Total","September","Data tabulated by year of occurrence","Final figure, complete","1985","4046",""
"Norway","1984","Total","October","Data tabulated by year of occurrence","Final figure, complete","1985","3989",""
"Norway","1984","Total","November","Data tabulated by year of occurrence","Final figure, complete","1985","3813",""
"Norway","1984","Total","December","Data tabulated by year of occurrence","Final figure, complete","1985","3826",""
"Norway","1983","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1984","49937",""
"Norway","1983","Total","January","Data tabulated by year of occurrence","Final figure, complete","1984","3990",""
"Norway","1983","Total","February","Data tabulated by year of occurrence","Final figure, complete","1984","3914",""
"Norway","1983","Total","March","Data tabulated by year of occurrence","Final figure, complete","1984","4667",""
"Norway","1983","Total","April","Data tabulated by year of occurrence","Final figure, complete","1984","4540",""
"Norway","1983","Total","May","Data tabulated by year of occurrence","Final figure, complete","1984","4359",""
"Norway","1983","Total","June","Data tabulated by year of occurrence","Final figure, complete","1984","4320",""
"Norway","1983","Total","July","Data tabulated by year of occurrence","Final figure, complete","1984","4315",""
"Norway","1983","Total","August","Data tabulated by year of occurrence","Final figure, complete","1984","4188",""
"Norway","1983","Total","September","Data tabulated by year of occurrence","Final figure, complete","1984","4192",""
"Norway","1983","Total","October","Data tabulated by year of occurrence","Final figure, complete","1984","3861",""
"Norway","1983","Total","November","Data tabulated by year of occurrence","Final figure, complete","1984","3694",""
"Norway","1983","Total","December","Data tabulated by year of occurrence","Final figure, complete","1984","3897",""
"Norway","1982","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1983","51245",""
"Norway","1982","Total","January","Data tabulated by year of occurrence","Final figure, complete","1983","4117",""
"Norway","1982","Total","February","Data tabulated by year of occurrence","Final figure, complete","1983","3960",""
"Norway","1982","Total","March","Data tabulated by year of occurrence","Final figure, complete","1983","4894",""
"Norway","1982","Total","April","Data tabulated by year of occurrence","Final figure, complete","1983","4858",""
"Norway","1982","Total","May","Data tabulated by year of occurrence","Final figure, complete","1983","4593",""
"Norway","1982","Total","June","Data tabulated by year of occurrence","Final figure, complete","1983","4395",""
"Norway","1982","Total","July","Data tabulated by year of occurrence","Final figure, complete","1983","4266",""
"Norway","1982","Total","August","Data tabulated by year of occurrence","Final figure, complete","1983","4311",""
"Norway","1982","Total","September","Data tabulated by year of occurrence","Final figure, complete","1983","4335",""
"Norway","1982","Total","October","Data tabulated by year of occurrence","Final figure, complete","1983","3952",""
"Norway","1982","Total","November","Data tabulated by year of occurrence","Final figure, complete","1983","3742",""
"Norway","1982","Total","December","Data tabulated by year of occurrence","Final figure, complete","1983","3822",""
"Norway","1981","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1982","50708",""
"Norway","1981","Total","January","Data tabulated by year of occurrence","Final figure, complete","1982","4152",""
"Norway","1981","Total","February","Data tabulated by year of occurrence","Final figure, complete","1982","4116",""
"Norway","1981","Total","March","Data tabulated by year of occurrence","Final figure, complete","1982","4873",""
"Norway","1981","Total","April","Data tabulated by year of occurrence","Final figure, complete","1982","4697",""
"Norway","1981","Total","May","Data tabulated by year of occurrence","Final figure, complete","1982","4417",""
"Norway","1981","Total","June","Data tabulated by year of occurrence","Final figure, complete","1982","4225",""
"Norway","1981","Total","July","Data tabulated by year of occurrence","Final figure, complete","1982","4318",""
"Norway","1981","Total","August","Data tabulated by year of occurrence","Final figure, complete","1982","4234",""
"Norway","1981","Total","September","Data tabulated by year of occurrence","Final figure, complete","1982","4249",""
"Norway","1981","Total","October","Data tabulated by year of occurrence","Final figure, complete","1982","3980",""
"Norway","1981","Total","November","Data tabulated by year of occurrence","Final figure, complete","1982","3695",""
"Norway","1981","Total","December","Data tabulated by year of occurrence","Final figure, complete","1982","3752",""
"Norway","1980","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1991","51039",""
"Norway","1980","Total","January","Data tabulated by year of occurrence","Final figure, complete","1991","4094",""
"Norway","1980","Total","February","Data tabulated by year of occurrence","Final figure, complete","1991","4172",""
"Norway","1980","Total","March","Data tabulated by year of occurrence","Final figure, complete","1991","4783",""
"Norway","1980","Total","April","Data tabulated by year of occurrence","Final figure, complete","1991","4763",""
"Norway","1980","Total","May","Data tabulated by year of occurrence","Final figure, complete","1991","4668",""
"Norway","1980","Total","June","Data tabulated by year of occurrence","Final figure, complete","1991","4242",""
"Norway","1980","Total","July","Data tabulated by year of occurrence","Final figure, complete","1991","4397",""
"Norway","1980","Total","August","Data tabulated by year of occurrence","Final figure, complete","1991","4129",""
"Norway","1980","Total","September","Data tabulated by year of occurrence","Final figure, complete","1991","4097",""
"Norway","1980","Total","October","Data tabulated by year of occurrence","Final figure, complete","1991","4018",""
"Norway","1980","Total","November","Data tabulated by year of occurrence","Final figure, complete","1991","3762",""
"Norway","1980","Total","December","Data tabulated by year of occurrence","Final figure, complete","1991","3914",""
"Norway","1979","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1979","51580",""
"Norway","1979","Total","January","Data tabulated by year of occurrence","Final figure, complete","1979","4369",""
"Norway","1979","Total","February","Data tabulated by year of occurrence","Final figure, complete","1979","4111",""
"Norway","1979","Total","March","Data tabulated by year of occurrence","Final figure, complete","1979","4740",""
"Norway","1979","Total","April","Data tabulated by year of occurrence","Final figure, complete","1979","4902",""
"Norway","1979","Total","May","Data tabulated by year of occurrence","Final figure, complete","1979","4746",""
"Norway","1979","Total","June","Data tabulated by year of occurrence","Final figure, complete","1979","4307",""
"Norway","1979","Total","July","Data tabulated by year of occurrence","Final figure, complete","1979","4411",""
"Norway","1979","Total","August","Data tabulated by year of occurrence","Final figure, complete","1979","4369",""
"Norway","1979","Total","September","Data tabulated by year of occurrence","Final figure, complete","1979","4154",""
"Norway","1979","Total","October","Data tabulated by year of occurrence","Final figure, complete","1979","4122",""
"Norway","1979","Total","November","Data tabulated by year of occurrence","Final figure, complete","1979","3753",""
"Norway","1979","Total","December","Data tabulated by year of occurrence","Final figure, complete","1979","3596",""
"Norway","1978","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1979","51749",""
"Norway","1978","Total","January","Data tabulated by year of occurrence","Final figure, complete","1979","4056",""
"Norway","1978","Total","February","Data tabulated by year of occurrence","Final figure, complete","1979","4071",""
"Norway","1978","Total","March","Data tabulated by year of occurrence","Final figure, complete","1979","4823",""
"Norway","1978","Total","April","Data tabulated by year of occurrence","Final figure, complete","1979","4802",""
"Norway","1978","Total","May","Data tabulated by year of occurrence","Final figure, complete","1979","4727",""
"Norway","1978","Total","June","Data tabulated by year of occurrence","Final figure, complete","1979","4469",""
"Norway","1978","Total","July","Data tabulated by year of occurrence","Final figure, complete","1979","4281",""
"Norway","1978","Total","August","Data tabulated by year of occurrence","Final figure, complete","1979","4283",""
"Norway","1978","Total","September","Data tabulated by year of occurrence","Final figure, complete","1979","4348",""
"Norway","1978","Total","October","Data tabulated by year of occurrence","Final figure, complete","1979","4219",""
"Norway","1978","Total","November","Data tabulated by year of occurrence","Final figure, complete","1979","3745",""
"Norway","1978","Total","December","Data tabulated by year of occurrence","Final figure, complete","1979","3925",""
"Norway","1977","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1978","50877",""
"Norway","1977","Total","January","Data tabulated by year of occurrence","Final figure, complete","1978","4245",""
"Norway","1977","Total","February","Data tabulated by year of occurrence","Final figure, complete","1978","4091",""
"Norway","1977","Total","March","Data tabulated by year of occurrence","Final figure, complete","1978","4861",""
"Norway","1977","Total","April","Data tabulated by year of occurrence","Final figure, complete","1978","4706",""
"Norway","1977","Total","May","Data tabulated by year of occurrence","Final figure, complete","1978","4596",""
"Norway","1977","Total","June","Data tabulated by year of occurrence","Final figure, complete","1978","4367",""
"Norway","1977","Total","July","Data tabulated by year of occurrence","Final figure, complete","1978","4219",""
"Norway","1977","Total","August","Data tabulated by year of occurrence","Final figure, complete","1978","4271",""
"Norway","1977","Total","September","Data tabulated by year of occurrence","Final figure, complete","1978","4156",""
"Norway","1977","Total","October","Data tabulated by year of occurrence","Final figure, complete","1978","3860",""
"Norway","1977","Total","November","Data tabulated by year of occurrence","Final figure, complete","1978","3702",""
"Norway","1977","Total","December","Data tabulated by year of occurrence","Final figure, complete","1978","3803",""
"Norway","1976","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1977","53474",""
"Norway","1976","Total","January","Data tabulated by year of occurrence","Final figure, complete","1977","4449",""
"Norway","1976","Total","February","Data tabulated by year of occurrence","Final figure, complete","1977","4333",""
"Norway","1976","Total","March","Data tabulated by year of occurrence","Final figure, complete","1977","5036",""
"Norway","1976","Total","April","Data tabulated by year of occurrence","Final figure, complete","1977","4955",""
"Norway","1976","Total","May","Data tabulated by year of occurrence","Final figure, complete","1977","4611",""
"Norway","1976","Total","June","Data tabulated by year of occurrence","Final figure, complete","1977","4579",""
"Norway","1976","Total","July","Data tabulated by year of occurrence","Final figure, complete","1977","4463",""
"Norway","1976","Total","August","Data tabulated by year of occurrence","Final figure, complete","1977","4347",""
"Norway","1976","Total","September","Data tabulated by year of occurrence","Final figure, complete","1977","4537",""
"Norway","1976","Total","October","Data tabulated by year of occurrence","Final figure, complete","1977","4236",""
"Norway","1976","Total","November","Data tabulated by year of occurrence","Final figure, complete","1977","4045",""
"Norway","1976","Total","December","Data tabulated by year of occurrence","Final figure, complete","1977","3883",""
"Norway","1974","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1975","59603",""
"Norway","1974","Total","January","Data tabulated by year of occurrence","Final figure, complete","1975","5223",""
"Norway","1974","Total","February","Data tabulated by year of occurrence","Final figure, complete","1975","4761",""
"Norway","1974","Total","March","Data tabulated by year of occurrence","Final figure, complete","1975","5651",""
"Norway","1974","Total","April","Data tabulated by year of occurrence","Final figure, complete","1975","5737",""
"Norway","1974","Total","May","Data tabulated by year of occurrence","Final figure, complete","1975","5410",""
"Norway","1974","Total","June","Data tabulated by year of occurrence","Final figure, complete","1975","5057",""
"Norway","1974","Total","July","Data tabulated by year of occurrence","Final figure, complete","1975","5011",""
"Norway","1974","Total","August","Data tabulated by year of occurrence","Final figure, complete","1975","4904",""
"Norway","1974","Total","September","Data tabulated by year of occurrence","Final figure, complete","1975","4783",""
"Norway","1974","Total","October","Data tabulated by year of occurrence","Final figure, complete","1975","4591",""
"Norway","1974","Total","November","Data tabulated by year of occurrence","Final figure, complete","1975","4116",""
"Norway","1974","Total","December","Data tabulated by year of occurrence","Final figure, complete","1975","4359",""
"Norway","1973","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1974","61208",""
"Norway","1973","Total","January","Data tabulated by year of occurrence","Final figure, complete","1974","5322",""
"Norway","1973","Total","February","Data tabulated by year of occurrence","Final figure, complete","1974","5045",""
"Norway","1973","Total","March","Data tabulated by year of occurrence","Final figure, complete","1974","5708",""
"Norway","1973","Total","April","Data tabulated by year of occurrence","Final figure, complete","1974","5711",""
"Norway","1973","Total","May","Data tabulated by year of occurrence","Final figure, complete","1974","5482",""
"Norway","1973","Total","June","Data tabulated by year of occurrence","Final figure, complete","1974","5093",""
"Norway","1973","Total","July","Data tabulated by year of occurrence","Final figure, complete","1974","5021",""
"Norway","1973","Total","August","Data tabulated by year of occurrence","Final figure, complete","1974","4937",""
"Norway","1973","Total","September","Data tabulated by year of occurrence","Final figure, complete","1974","4934",""
"Norway","1973","Total","October","Data tabulated by year of occurrence","Final figure, complete","1974","4682",""
"Norway","1973","Total","November","Data tabulated by year of occurrence","Final figure, complete","1974","4575",""
"Norway","1973","Total","December","Data tabulated by year of occurrence","Final figure, complete","1974","4698",""

